gene_id	r2	gene_name
ENSG00000164142	0.0940136762410229	FAM160A1
ENSG00000059691	0.0110836255844968	PET112
ENSG00000245954	0.147314510689539	RP11-18H21.1
ENSG00000268471	0.00495306419807874	MIR4453
ENSG00000243417	0.0130295839085621	RP11-555K12.1
ENSG00000170006	0.00792660792817223	TMEM154
ENSG00000164144	0.0391499343741763	ARFIP1
ENSG00000137460	0.010035837831006	FHDC1
ENSG00000109654	0.0159039941210687	TRIM2
ENSG00000145423	0.0100298280783452	SFRP2
ENSG00000164116	0.0106093942058761	GUCY1A3
ENSG00000248429	0.0409923318793842	RP11-597D13.9
ENSG00000164125	0.00887082211250656	FAM198B
ENSG00000164124	0.0188278073152903	TMEM144
ENSG00000251429	0.0195290159141255	RP11-597D13.7
ENSG00000171503	0.00731213055373201	ETFDH
ENSG00000109756	0.0028102434935758	RAPGEF2
ENSG00000183439	0.0211674604610499	TRIM61
ENSG00000181381	0.00483506296123327	DDX60L
ENSG00000154447	0.0434430674620189	SH3RF1
ENSG00000137601	0.00648428928625419	NEK1
ENSG00000164120	0.0295972879686547	HPGD
ENSG00000251584	0.0291975572697228	RP11-440I14.3
ENSG00000129128	0.00172866968780788	SPCS3
ENSG00000248980	0.0211206893609568	RP11-87F15.2
ENSG00000038002	0.114821734660458	AGA
ENSG00000129187	0.00447067336372995	DCTD
ENSG00000182552	0.00790487552903763	RWDD4
ENSG00000180712	0.0337301082701496	RP11-290F5.2
ENSG00000249096	0.0233739949354247	RP11-290F5.1
ENSG00000271538	0.021833322737041	RP11-326I11.4
ENSG00000164305	0.00367314194988812	CASP3
ENSG00000151725	0.0087997404027159	CENPU
ENSG00000249173	0.0128953844095017	LINC01093
ENSG00000109762	0.0058233004973163	SNX25
ENSG00000164323	0.00281119487010574	KIAA1430
ENSG00000154553	0.007322789751462	PDLIM3
ENSG00000164342	0.0139625894040412	TLR3
ENSG00000145476	0.0229125899800541	CYP4V2
ENSG00000164344	0.0317110091067407	KLKB1
ENSG00000164366	0.0106402328172113	CCDC127
ENSG00000073578	0.0175076989763384	SDHA
ENSG00000248925	0.0278084242258968	CTD-2083E4.6
ENSG00000250848	0.0275395255306724	CTD-2083E4.5
ENSG00000221990	0.0145868468612551	C5orf55
ENSG00000180104	0.0255040066611658	EXOC3
ENSG00000225138	0.147045812142914	CTD-2228K2.7
ENSG00000066230	0.0497732391201566	SLC9A3
ENSG00000268885	0.0190751981945217	AC026740.1
ENSG00000171368	0.0129061509606212	TPPP
ENSG00000206077	0.0273791683214869	ZDHHC11B
ENSG00000188818	0.0262393382549395	ZDHHC11
ENSG00000071539	0.00471392039445836	TRIP13
ENSG00000113504	0.18154266673159	SLC12A7
ENSG00000174358	0.0133717267514091	SLC6A19
ENSG00000185986	0.0564865943096332	SDHAP3
ENSG00000188002	0.0773552986752973	RP11-43F13.1
ENSG00000171421	0.00930124523421643	MRPL36
ENSG00000250490	0.0796488760773004	CTD-2324F15.2
ENSG00000037474	0.0279255327420487	NSUN2
ENSG00000145545	0.0361791224697536	SRD5A1
ENSG00000272520	0.0155807885826202	CTD-2044J15.2
ENSG00000112941	0.00189586158266806	PAPD7
ENSG00000272417	0.0163795774166565	CTD-2199O4.6
ENSG00000150753	0.00535759860871936	CCT5
ENSG00000164237	0.0637303358823116	CMBL
ENSG00000244361	0.00843350272896278	RPL30P7
ENSG00000164236	0.00967247490919738	ANKRD33B
ENSG00000272016	0.0151886241789582	RP11-215G15.5
ENSG00000112977	0.0260978278269344	DAP
ENSG00000250526	0.0180838059041303	CCT6P2
ENSG00000154124	0.0147420690143571	FAM105B
ENSG00000154122	0.0185942088393675	ANKH
ENSG00000154153	0.0241125112354844	FAM134B
ENSG00000145555	0.0147628057164212	MYO10
ENSG00000176788	0.00148280773052678	BASP1
ENSG00000271892	0.0272225575062388	CTD-2228A4.1
ENSG00000249662	0.0101185391914708	RP11-321E2.4
ENSG00000183666	0.0161930566479935	GUSBP1
ENSG00000133401	0.016124271736325	PDZD2
ENSG00000249572	0.0549980756726495	CTD-2203K17.1
ENSG00000242110	0.127306394439372	AMACR
ENSG00000215156	0.0076609295079252	RP11-1023L17.2
ENSG00000215158	0.00816916508529686	RP11-1023L17.1
ENSG00000164187	0.00194789672603619	LMBRD2
ENSG00000079215	0.00422583173259731	SLC1A3
ENSG00000250155	0.151774012232892	CTD-2353F22.1
ENSG00000197603	0.00364429754884094	C5orf42
ENSG00000113569	0.00430610768128225	NUP155
ENSG00000082074	0.00252853495452937	FYB
ENSG00000171522	0.0028055183960312	PTGER4
ENSG00000132357	0.00185200465122933	CARD6
ENSG00000112964	0.0139616414067898	GHR
ENSG00000272144	0.00860460098801187	CTD-2035E11.5
ENSG00000172262	0.00192820880882438	ZNF131
ENSG00000172244	0.0245296175005746	C5orf34
ENSG00000112992	0.00706037353719394	NNT
ENSG00000170571	0.00960436060120613	EMB
ENSG00000151883	0.00271178042081825	PARP8
ENSG00000213949	0.0886742877675431	ITGA1
ENSG00000152684	0.0238481552846118	PELO
ENSG00000164172	0.00816508524775268	MOCS2
ENSG00000247796	0.016507767221929	CTD-2366F13.1
ENSG00000134363	0.0418412026583593	FST
ENSG00000164509	0.0243410097721362	IL31RA
ENSG00000248727	0.0150385068995629	CTC-236F12.4
ENSG00000234553	0.00963572596265192	AC022431.3
ENSG00000225940	0.0137937910304882	AC022431.2
ENSG00000095015	0.00132486774869493	MAP3K1
ENSG00000155542	0.14787748893178	SETD9
ENSG00000271828	0.0501765664181725	CTD-2310F14.1
ENSG00000175857	0.0179695962519464	GAPT
ENSG00000113448	0.00333870003468856	PDE4D
ENSG00000164181	0.00557713219111713	ELOVL7
ENSG00000049167	0.00886947010288978	ERCC8
ENSG00000188725	0.0032710363559025	SMIM15
ENSG00000123219	0.0381535481690065	CENPK
ENSG00000123213	0.0135331340113398	NLN
ENSG00000269961	0.00589681927407186	CTD-2033C11.1
ENSG00000069020	0.0247626180724974	MAST4
ENSG00000270107	0.0169676901057324	CTD-2306M10.1
ENSG00000134061	0.0146102243583826	CD180
ENSG00000145675	0.00150329311366569	PIK3R1
ENSG00000134058	0.00700733626638495	CDK7
ENSG00000213830	0.0136186420256605	CFL1P5
ENSG00000183323	0.0284067255267389	CCDC125
ENSG00000085231	0.00802761046387139	TAF9
ENSG00000183474	0.0135329633893001	GTF2H2C
ENSG00000248477	0.00389843298522735	RP11-848G14.2
ENSG00000250138	0.00757373803960163	RP11-848G14.5
ENSG00000253203	0.195169306520334	GUSBP3
ENSG00000251158	0.00611084291676302	RP11-98J23.1
ENSG00000205572	0.0235610070957188	SERF1B
ENSG00000205571	0.056417401684572	SMN2
ENSG00000179978	0.0050750662502456	RP11-1319K7.1
ENSG00000253816	0.0115774234718949	RP11-1415C14.3
ENSG00000226259	0.116282623694871	GTF2H2B
ENSG00000237075	0.129036554165221	RP11-497H16.2
ENSG00000205565	0.0141498159676965	RP11-497H16.6
ENSG00000250918	0.0433843147249426	RP11-497H16.4
ENSG00000197284	0.0114908432132014	RP11-589F5.3
ENSG00000249437	0.00620438276010476	NAIP
ENSG00000254353	0.191658841258688	RP11-195E2.4
ENSG00000145736	0.121038021708687	GTF2H2
ENSG00000230847	0.102476695115182	RP11-195E2.1
ENSG00000251634	0.0360422755971756	RP11-1280N14.3
ENSG00000145734	0.00195505679799925	BDP1
ENSG00000049883	0.00970862531888871	PTCD2
ENSG00000157107	0.00968276630492467	FCHO2
ENSG00000164331	0.00481257718578744	ANKRA2
ENSG00000049860	0.0100579505975837	HEXB
ENSG00000171617	0.117342553137885	ENC1
ENSG00000164346	0.0557400319979998	NSA2
ENSG00000122008	0.00173901141188554	POLK
ENSG00000152359	0.019359651005021	POC5
ENSG00000250348	0.018397531733138	RP11-466P24.6
ENSG00000145703	0.0168659167730318	IQGAP2
ENSG00000164220	0.0254957168760749	F2RL2
ENSG00000181104	0.00575646812737333	F2R
ENSG00000164251	0.0414527931904939	F2RL1
ENSG00000132846	0.0105736307716321	ZBED3
ENSG00000113231	0.0417398434605095	PDE8B
ENSG00000244363	0.0182862970625236	RPL7P23
ENSG00000164253	0.0132058064822961	WDR41
ENSG00000171530	0.00446779742883136	TBCA
ENSG00000132842	0.00385244204910626	AP3B1
ENSG00000245556	0.0178594567926305	CTD-2037K23.2
ENSG00000085365	0.00331408213481346	SCAMP1
ENSG00000113273	0.0154231562486535	ARSB
ENSG00000152409	0.00207620536523367	JMY
ENSG00000213757	0.0134212067794195	CTC-451P13.1
ENSG00000113296	0.0140022012428965	THBS4
ENSG00000152380	0.010785870714495	FAM151B
ENSG00000189127	0.0632301816320555	ANKRD34B
ENSG00000228716	0.0888904521114308	DHFR
ENSG00000113318	0.0518947281129108	MSH3
ENSG00000247572	0.0610666902344042	CKMT2-AS1
ENSG00000152348	0.0875247687249442	ATG10
ENSG00000186468	0.00901570731902777	RPS23
ENSG00000205464	0.186576768422555	ATP6AP1L
ENSG00000038427	0.00353045352349967	VCAN
ENSG00000145715	0.00269224593272052	RASA1
ENSG00000272367	0.0082545118535951	CTC-428H11.2
ENSG00000247828	0.0166850494454616	TMEM161B-AS1
ENSG00000185261	0.00855669883236713	KIAA0825
ENSG00000243806	0.0501721911643886	RPL7P18
ENSG00000175471	0.00236935651810669	MCTP1
ENSG00000198677	0.0214521257786857	TTC37
ENSG00000173221	0.00260538899452635	GLRX
ENSG00000251000	0.0625722857747942	AC008592.3
ENSG00000272021	0.020611652311379	AC008592.8
ENSG00000251409	0.0265582475204137	AC008592.4
ENSG00000153113	0.0700717446898397	CAST
ENSG00000248734	0.0362767807518021	CTD-2260A17.1
ENSG00000272109	0.0541095441300216	CTD-2260A17.3
ENSG00000164307	0.0797423182153041	ERAP1
ENSG00000164308	0.249330456779161	ERAP2
ENSG00000113441	0.00528730397678618	LNPEP
ENSG00000174136	0.0123037859405362	RGMB
ENSG00000248489	0.0361858113468643	CTD-2007H13.3
ENSG00000174132	0.00596283666182019	FAM174A
ENSG00000173930	0.00654822790970985	SLCO4C1
ENSG00000145730	0.108826793124815	PAM
ENSG00000145725	0.0172137685111353	PPIP5K2
ENSG00000112874	0.0390388517085098	NUDT12
ENSG00000145743	0.00451884698630315	FBXL17
ENSG00000272523	0.018706233650503	LINC01023
ENSG00000249476	0.0429720658195958	CTD-2587M2.1
ENSG00000198961	0.00164936487644181	PJA2
ENSG00000112893	0.00535265649158946	MAN2A1
ENSG00000164209	0.00316794070533823	SLC25A46
ENSG00000134987	0.00253714292792906	WDR36
ENSG00000152495	0.00214046848047184	CAMK4
ENSG00000129595	0.0134952381424561	EPB41L4A
ENSG00000153037	0.00367797223116791	SRP19
ENSG00000129625	0.0055801382441732	REEP5
ENSG00000171444	0.0250798472014966	MCC
ENSG00000047188	0.0101881867243398	YTHDC2
ENSG00000248175	0.00328221247968011	CTC-428G20.3
ENSG00000164219	0.00317803515819902	PGGT1B
ENSG00000243304	0.013462471502958	CTC-428G20.1
ENSG00000145780	0.00250768524651019	FEM1C
ENSG00000243414	0.00309056335959585	TICAM2
ENSG00000129596	0.0342075322874923	CDO1
ENSG00000145782	0.00493785935493958	ATG12
ENSG00000169570	0.0156328898432992	DTWD2
ENSG00000145779	0.00315878876490937	TNFAIP8
ENSG00000133835	0.00672330329465815	HSD17B4
ENSG00000164904	0.0232857527462138	ALDH7A1
ENSG00000164902	0.00442890857974482	PHAX
ENSG00000164241	0.00872890690722303	C5orf63
ENSG00000164244	0.00499653248664149	PRRC1
ENSG00000245937	0.0108665851462134	CTC-228N24.3
ENSG00000138829	0.0612734309526701	FBN2
ENSG00000066583	0.018033277573341	ISOC1
ENSG00000169567	0.00265105203863624	HINT1
ENSG00000158985	0.0024159877963318	CDC42SE2
ENSG00000158987	0.00221174831435239	RAPGEF6
ENSG00000164398	0.00730196110899564	ACSL6
ENSG00000197208	0.00213553979735343	SLC22A4
ENSG00000233006	0.0240180896592013	AC034220.3
ENSG00000197375	0.0641185211941564	SLC22A5
ENSG00000197536	0.00409354151606278	C5orf56
ENSG00000234290	0.01712622371691	AC116366.6
ENSG00000164403	0.083307630310273	SHROOM1
ENSG00000072364	0.000995694987295679	AFF4
ENSG00000170606	0.00896375526279952	HSPA4
ENSG00000053108	0.0336179675502083	FSTL4
ENSG00000119048	0.00190540302912806	UBE2B
ENSG00000237190	0.00961099215628427	CDKN2AIPNL
ENSG00000243648	0.0107852465678994	RP11-215P8.1
ENSG00000152700	0.00165339583745457	SAR1B
ENSG00000164615	0.00660192697223874	CAMLG
ENSG00000181904	0.00261628424170304	C5orf24
ENSG00000152705	0.027341074622954	CATSPER3
ENSG00000224186	0.00490650548528491	C5orf66
ENSG00000069011	0.0501823374037358	PITX1
ENSG00000270021	0.0230019020436342	CTC-203F4.2
ENSG00000120708	0.0120505790275649	TGFBI
ENSG00000113658	0.0171903144013262	SMAD5
ENSG00000120729	0.0105364623270862	MYOT
ENSG00000078795	0.0135067776025351	PKD2L2
ENSG00000120733	0.00109150839590712	KDM3B
ENSG00000120705	0.00262851395827915	ETF1
ENSG00000044115	0.0632785999237554	CTNNA1
ENSG00000228672	0.0121475059664897	PROB1
ENSG00000170464	0.0237117818949916	DNAJC18
ENSG00000184584	0.00482742599524233	TMEM173
ENSG00000171604	0.0076371069885899	CXXC5
ENSG00000120306	0.00131338798739361	CYSTM1
ENSG00000213523	0.00936116581630678	SRA1
ENSG00000176087	0.00572531898501306	SLC35A4
ENSG00000170458	0.00565208834489111	CD14
ENSG00000113119	0.0034637850728788	TMCO6
ENSG00000113141	0.00403399160448862	IK
ENSG00000131495	0.0021900708764722	NDUFA2
ENSG00000120314	0.00882619685472735	WDR55
ENSG00000146007	0.00663664786138374	ZMAT2
ENSG00000164620	0.0071629585648605	RELL2
ENSG00000197948	0.0035673268057126	FCHSD1
ENSG00000120318	0.00760768682682281	ARAP3
ENSG00000081791	0.00960642930723997	KIAA0141
ENSG00000013561	0.0037942861177175	RNF14
ENSG00000113555	0.0153879271877939	PCDH12
ENSG00000113552	0.00753048708795265	GNPDA1
ENSG00000131507	0.00376976370158899	NDFIP1
ENSG00000187678	0.014046813500355	SPRY4
ENSG00000145817	0.0357246848649691	YIPF5
ENSG00000133706	0.00453706932614376	LARS
ENSG00000248568	0.00950559420452898	KRT8P48
ENSG00000176049	0.0225819035259884	JAKMIP2
ENSG00000164265	0.0587389076564201	SCGB3A2
ENSG00000145868	0.00555080148509953	FBXO38
ENSG00000173210	0.00743825049366433	ABLIM3
ENSG00000145882	0.049747881938905	PCYOX1L
ENSG00000113716	0.00450859021802257	HMGXB3
ENSG00000164587	0.00155849644631071	RPS14
ENSG00000070614	0.0463945501038006	NDST1
ENSG00000145901	0.00627685143243925	TNIP1
ENSG00000197043	0.00793893335668574	ANXA6
ENSG00000196743	0.174756144453638	GM2A
ENSG00000198624	0.00691323893363238	CCDC69
ENSG00000123643	0.0205373060235797	SLC36A1
ENSG00000271795	0.00829692349746992	CTC-251D13.1
ENSG00000177556	0.00405927933250461	ATOX1
ENSG00000213433	0.040771474148357	RP11-54C4.1
ENSG00000055147	0.00429140934115437	FAM114A2
ENSG00000037749	0.00171483827406403	MFAP3
ENSG00000164574	0.00604632692272376	GALNT10
ENSG00000164576	0.00881730332796164	SAP30L
ENSG00000155506	0.0441130701676842	LARP1
ENSG00000155508	0.00254233169719769	CNOT8
ENSG00000170271	0.00655577785074735	FAXDC2
ENSG00000170624	0.0254089293067665	SGCD
ENSG00000113249	0.0161362547209741	HAVCR1
ENSG00000135077	0.00540277551966129	HAVCR2
ENSG00000113263	0.00138332105977873	ITK
ENSG00000172568	0.0156333679901665	FNDC9
ENSG00000251405	0.0112623229398787	CTB-109A12.1
ENSG00000135074	0.00507547762867752	ADAM19
ENSG00000155858	0.00700043579822454	LSM11
ENSG00000113282	0.00682105905895724	CLINT1
ENSG00000145860	0.00205002796489286	RNF145
ENSG00000164332	0.00116177194320949	UBLCP1
ENSG00000248626	0.0130221740904376	GAPDHP40
ENSG00000113312	0.00124459973285263	TTC1
ENSG00000253772	0.0102980348170141	RP11-34P1.1
ENSG00000164609	0.00154017880907861	SLU7
ENSG00000113328	0.00267192697266738	CCNG1
ENSG00000072571	0.00406807271019319	HMMR
ENSG00000184347	0.00920659745439818	SLIT3
ENSG00000040275	0.0132837961591	SPDL1
ENSG00000134516	0.0039727239570182	DOCK2
ENSG00000253269	0.00811327020944318	CTB-37A13.1
ENSG00000204767	0.0146944645455582	FAM196B
ENSG00000168269	0.0372792964872246	FOXI1
ENSG00000249601	0.0423272651191442	CTB-27N1.1
ENSG00000234511	0.00241697309785237	C5orf58
ENSG00000120129	0.00431212909421363	DUSP1
ENSG00000253736	0.00963841054699265	RP11-779O18.3
ENSG00000037241	0.00696299457209615	RPL26L1
ENSG00000254328	0.0294884494921875	CTC-308K20.4
ENSG00000113734	0.0130673101330347	BNIP1
ENSG00000113742	0.00407730483955845	CPEB4
ENSG00000164466	0.00704181593985883	SFXN1
ENSG00000051596	0.0342941751854662	THOC3
ENSG00000182230	0.0771604432498952	FAM153B
ENSG00000170085	0.0264697568545773	SIMC1
ENSG00000122203	0.0148290741618659	KIAA1191
ENSG00000146066	0.0141412785939334	HIGD2A
ENSG00000175416	0.00985143519042636	CLTB
ENSG00000146083	0.00592499460816834	RNF44
ENSG00000169258	0.00968214344909665	GPRIN1
ENSG00000087206	0.0037974647295702	UIMC1
ENSG00000160867	0.0201616351462284	FGFR4
ENSG00000169230	0.015289645284466	PRELID1
ENSG00000213347	0.00353727625496418	MXD3
ENSG00000169223	0.00138084539304785	LMAN2
ENSG00000131183	0.0123576916430086	SLC34A1
ENSG00000113758	0.0151873649974677	DBN1
ENSG00000184840	0.0150797047428921	TMED9
ENSG00000027847	0.106173356687752	B4GALT7
ENSG00000246596	0.0150910126543303	RP11-1277A3.2
ENSG00000170074	0.0261571747956195	FAM153A
ENSG00000170089	0.0846963275355931	RP11-423H2.1
ENSG00000249684	0.0211478335893294	RP11-423H2.3
ENSG00000204677	0.048906699541937	FAM153C
ENSG00000175309	0.00683991723619205	PHYKPL
ENSG00000050767	0.0395240670140213	COL23A1
ENSG00000113240	0.0136857586930026	CLK4
ENSG00000169131	0.0508812780641688	ZNF354A
ENSG00000087116	0.00435428625881232	ADAMTS2
ENSG00000176783	0.0076089549303322	RUFY1
ENSG00000127022	0.00216528055798506	CANX
ENSG00000161021	0.0035261999318887	MAML1
ENSG00000161013	0.0112463155978133	MGAT4B
ENSG00000245317	0.0228147679436253	CTC-241N9.1
ENSG00000197226	0.0335544402169302	TBC1D9B
ENSG00000113269	0.00679197540708045	RNF130
ENSG00000050748	0.00964135136063062	MAPK9
ENSG00000248367	0.0145326262491003	CTB-129O4.1
ENSG00000161055	0.183760282863279	SCGB3A1
ENSG00000037280	0.0273226540456787	FLT4
ENSG00000260841	0.00724972579259967	CTC-205M6.5
ENSG00000245060	0.010186903981107	LINC00847
ENSG00000196670	0.0134528481002248	ZFP62
ENSG00000113303	0.0722946517222424	BTNL8
ENSG00000168903	0.270002682187041	BTNL3
ENSG00000165810	0.0307988439020437	BTNL9
ENSG00000146054	0.0218351004097945	TRIM7
ENSG00000146063	0.00467085686863647	TRIM41
ENSG00000204628	0.0084532719410188	GNB2L1
ENSG00000248275	0.0923286012740325	TRIM52-AS1
ENSG00000137265	0.0061860183718779	IRF4
ENSG00000230433	0.0173927233095229	RP1-20B11.2
ENSG00000188996	0.00564517822321524	HUS1B
ENSG00000112685	0.024219519482458	EXOC2
ENSG00000272463	0.0655637216950334	RP11-532F6.3
ENSG00000164379	0.0574711480591895	FOXQ1
ENSG00000272279	0.0470157337329309	RP11-157J24.2
ENSG00000054598	0.0192551921966754	FOXC1
ENSG00000112699	0.0226713028551767	GMDS
ENSG00000250903	0.0165043118133606	GMDS-AS1
ENSG00000145949	0.036094863522615	MYLK4
ENSG00000124535	0.0143746894608303	WRNIP1
ENSG00000230438	0.0391144372470219	RP11-420G6.4
ENSG00000170542	0.00481822151060498	SERPINB9
ENSG00000124570	0.0354985907864447	SERPINB6
ENSG00000244041	0.0208017193511937	LINC01011
ENSG00000124588	0.0194324726464857	NQO2
ENSG00000270346	0.06623201221983	RP1-90J20.12
ENSG00000271361	0.0181214033829371	HTATSF1P2
ENSG00000261015	0.0231941316155459	RP1-90J20.11
ENSG00000137275	0.00500843514990234	RIPK1
ENSG00000272277	0.0508428824743143	RP1-40E16.12
ENSG00000137267	0.193827850443447	TUBB2A
ENSG00000137285	0.0328652985282488	TUBB2B
ENSG00000180822	0.0207594005355973	PSMG4
ENSG00000219607	0.0299116149006631	PPP1R3G
ENSG00000214113	0.015953999387016	LYRM4
ENSG00000145982	0.00702693056742022	FARS2
ENSG00000124785	0.0701891377936137	NRN1
ENSG00000124491	0.00807824815956549	F13A1
ENSG00000112799	0.0138714347502636	LY86
ENSG00000261211	0.0291106523500946	RP1-80N2.3
ENSG00000124783	0.00435839029138523	SSR1
ENSG00000124784	0.0237278581878923	RIOK1
ENSG00000096696	0.0234122639514532	DSP
ENSG00000239264	0.00444173078895163	TXNDC5
ENSG00000188428	0.00687921161329489	BLOC1S5
ENSG00000111846	0.0376873256239809	GCNT2
ENSG00000137434	0.0190999563037241	C6orf52
ENSG00000111843	0.0343643441871249	TMEM14C
ENSG00000137210	0.00398560617063175	TMEM14B
ENSG00000111837	0.00288121022476355	MAK
ENSG00000153157	0.155427017114046	SYCP2L
ENSG00000205269	0.012799449639064	TMEM170B
ENSG00000111863	0.0251960669916287	ADTRP
ENSG00000212802	0.00823134667532794	RPL15P3
ENSG00000112137	0.00954465360041077	PHACTR1
ENSG00000272379	0.0119997918070901	RP1-257A7.5
ENSG00000215022	0.0440811785230934	RP1-257A7.4
ENSG00000145979	0.0490199586197657	TBC1D7
ENSG00000180537	0.147774305157726	RNF182
ENSG00000271888	0.0288724797644031	RP11-560J1.2
ENSG00000008083	0.00699730477560114	JARID2
ENSG00000047579	0.0262580038322013	DTNBP1
ENSG00000217078	0.0107871268388974	RP1-13D10.3
ENSG00000124788	0.00552908900725307	ATXN1
ENSG00000112183	0.0126000340044202	RBM24
ENSG00000137414	0.0016922753023563	FAM8A1
ENSG00000187566	0.0173512931311363	NHLRC1
ENSG00000137364	0.0393232218741227	TPMT
ENSG00000165097	0.00617728497170588	KDM1B
ENSG00000145996	0.00508485568045039	CDKAL1
ENSG00000124532	0.0113264731994641	MRS2
ENSG00000112293	0.0156264702981182	GPLD1
ENSG00000112294	0.00981885545557608	ALDH5A1
ENSG00000218186	0.0181550026537289	KRT8P43
ENSG00000137261	0.0167900903362322	KIAA0319
ENSG00000111802	0.00360210313319023	TDP2
ENSG00000272345	0.0058131934348303	RP1-30M3.5
ENSG00000112308	0.00756884651853861	C6orf62
ENSG00000217083	0.00823059065041374	RP1-245M18.2
ENSG00000214975	0.00992761054710912	PPIAP29
ENSG00000220517	0.0143560101552262	ASS1P1
ENSG00000272053	0.0124190659571403	RP11-367G6.3
ENSG00000168405	0.00663592787731977	CMAHP
ENSG00000079691	0.0627897938377094	LRRC16A
ENSG00000112343	0.010285175622483	TRIM38
ENSG00000272462	0.0145943402237925	U91328.19
ENSG00000180596	0.00589863541608016	HIST1H2BC
ENSG00000158373	0.0197015929889486	HIST1H2BD
ENSG00000198518	0.015717652700767	HIST1H4E
ENSG00000187990	0.00556292958980045	HIST1H2BG
ENSG00000168274	0.0078953129364375	HIST1H2AE
ENSG00000196966	0.0739359730055724	HIST1H3E
ENSG00000158406	0.0148417631395644	HIST1H4H
ENSG00000186470	0.0868890946786798	BTN3A2
ENSG00000124508	0.00374465957094185	BTN2A2
ENSG00000026950	0.00939916772705232	BTN3A1
ENSG00000112763	0.0248361370805864	BTN2A1
ENSG00000228223	0.0078996585196042	HCG11
ENSG00000182952	0.0274016662238343	HMGN4
ENSG00000146109	0.00760772815237237	ABT1
ENSG00000181315	0.0130815010656221	ZNF322
ENSG00000261584	0.112915226113757	RP11-457M11.5
ENSG00000241549	0.0251175828224622	GUSBP2
ENSG00000112812	0.0219057443131615	PRSS16
ENSG00000204789	0.0106920960810397	ZNF204P
ENSG00000124613	0.0381195856995651	ZNF391
ENSG00000196374	0.00618336444770552	HIST1H2BM
ENSG00000197238	0.0210318428201588	HIST1H4J
ENSG00000197279	0.0235926013843196	ZNF165
ENSG00000219891	0.0225337989065556	ZSCAN12P1
ENSG00000219392	0.022042684392888	RP1-265C24.5
ENSG00000137185	0.0316243558813075	ZSCAN9
ENSG00000189134	0.0136509913862565	NKAPL
ENSG00000137338	0.0169143925847807	PGBD1
ENSG00000189298	0.0103842430417883	ZKSCAN3
ENSG00000204713	0.0253423796220975	TRIM27
ENSG00000204657	0.0198473258574881	OR2H2
ENSG00000204681	0.0104417606661623	GABBR1
ENSG00000204655	0.0168873551256578	MOG
ENSG00000204644	0.280245104018019	ZFP57
ENSG00000233916	0.0124248386327967	ZDHHC20P1
ENSG00000204642	0.076805714977358	HLA-F
ENSG00000239257	0.0623522326389985	RPL23AP1
ENSG00000273340	0.0546090668611445	MICE
ENSG00000214922	0.0255334818136109	HLA-F-AS1
ENSG00000235821	0.0667972945796656	IFITM4P
ENSG00000181126	0.157247753846777	HLA-V
ENSG00000204632	0.0280421825420414	HLA-G
ENSG00000230521	0.0547006952668755	HCG4P7
ENSG00000206341	0.0887504309046283	HLA-H
ENSG00000231130	0.0405141598889215	HLA-T
ENSG00000227262	0.0285994688866371	HCG4B
ENSG00000230795	0.0420635355231879	HLA-K
ENSG00000228078	0.0804507536157619	HLA-U
ENSG00000206503	0.0296097053113969	HLA-A
ENSG00000227766	0.0374260998264599	HCG4P5
ENSG00000235290	0.0454150994933161	HLA-W
ENSG00000229390	0.0640574422597583	MICD
ENSG00000204625	0.0325866710577646	HCG9
ENSG00000238024	0.0686697559338684	DDX39BP2
ENSG00000237669	0.0644582084288519	HCG4P3
ENSG00000204622	0.106903280714765	HLA-J
ENSG00000204623	0.00925767194430029	ZNRD1-AS1
ENSG00000066379	0.029554958545488	ZNRD1
ENSG00000204619	0.003087107751	PPP1R11
ENSG00000204618	0.0286445750231502	RNF39
ENSG00000204613	0.00417170502890093	TRIM10
ENSG00000204610	0.0251184764385275	TRIM15
ENSG00000234127	0.00386142279173838	TRIM26
ENSG00000243753	0.10161220474155	HLA-L
ENSG00000231074	0.0240603156192563	HCG18
ENSG00000236603	0.0598289281761809	RANP1
ENSG00000235781	0.0238165801115479	XXbac-BPG249D20.9
ENSG00000146112	0.00130291559445937	PPP1R18
ENSG00000137404	0.00526102575979457	NRM
ENSG00000137337	0.00520116905849865	MDC1
ENSG00000137312	0.00202552816411776	FLOT1
ENSG00000137331	0.0268926600639123	IER3
ENSG00000214894	0.0276911340389787	LINC00243
ENSG00000204580	0.027779054260456	DDR1
ENSG00000137411	0.0379643730710441	VARS2
ENSG00000204536	0.0250434363817104	CCHCR1
ENSG00000137310	0.0065466711889044	TCF19
ENSG00000204528	0.0799025141244628	PSORS1C3
ENSG00000204531	0.0240228146745701	POU5F1
ENSG00000272501	0.0153662377619764	XXbac-BPG299F13.17
ENSG00000206344	0.0129218443905307	HCG27
ENSG00000271821	0.00599892232087657	XXbac-BPG299F13.14
ENSG00000204525	0.0557303738054578	HLA-C
ENSG00000234745	0.0162142066399836	HLA-B
ENSG00000271581	0.112914524980489	XXbac-BPG248L24.12
ENSG00000225851	0.259213974991904	HLA-S
ENSG00000272221	0.171112500376124	XXbac-BPG181B23.7
ENSG00000204520	0.0371697061028531	MICA
ENSG00000204516	0.0393403961126198	MICB
ENSG00000198563	0.0392709885531091	DDX39B
ENSG00000213760	0.0241499408974835	ATP6V1G2
ENSG00000204498	0.00442735801994691	NFKBIL1
ENSG00000204482	0.00416010081132064	LST1
ENSG00000204475	0.00324049768243072	NCR3
